,longitude,latitude,buildingType
354,7.678595789944098,48.58554533189678,single_house
355,7.678706118783009,48.58551846193919,single_house
356,7.678972659564079,48.58549175027055,single_house
357,7.678880687801559,48.58652895512764,single_house
358,7.678780808440382,48.58679421121199,single_house
359,7.677933947582118,48.58643735434143,collective_house
360,7.679138799171673,48.58525362280921,single_house
361,7.678864311267986,48.58497877177145,single_house
362,7.678853735157801,48.58489087873802,single_house
363,7.679816968390046,48.58739952791305,single_house
364,7.679747981162253,48.58673451350536,single_house
365,7.67943186161605,48.58679922318163,single_house
366,7.680245008222911,48.58658157989151,single_house
367,7.680236865447478,48.58665759523889,single_house
368,7.680030899943787,48.58687566443864,single_house
369,7.679405598820679,48.58702193231795,single_house
370,7.67928426495455,48.58776112052283,single_house
371,7.679364045393652,48.5872407374131,single_house
372,7.679365562612077,48.58745514415429,single_house
373,7.6798679685339,48.58704337974185,single_house
374,7.679865805631343,48.58723179878129,single_house
375,7.679577848899387,48.5853030229121,single_house
376,7.679603238350044,48.58508575417635,single_house
377,7.679311090488658,48.58608668502208,single_house
378,7.679541223900409,48.585819906255,single_house
379,7.67957143077286,48.5861728567964,single_house
380,7.679524759730621,48.58501315000241,single_house
381,7.679438239302212,48.58483543008953,single_house
382,7.679611980700032,48.58465197136498,single_house
383,7.67958588161777,48.58549915103842,single_house
384,7.680539203147863,48.58466232334587,commercial_building
385,7.679391184454737,48.58587357163119,single_house
386,7.679330680879055,48.58598679008747,single_house
387,7.679387565155483,48.58759485298155,single_house
388,7.679301192406172,48.58761627492565,single_house
389,7.678818253361495,48.58576996555407,single_house
390,7.679073129085669,48.58568874548532,single_house
391,7.679542131303695,48.58409872907965,single_house
392,7.668374922640916,48.58854146269158,single_house
393,7.668612417714328,48.58850870773615,single_house
394,7.668654496989971,48.588721519166,single_house
395,7.670023431921669,48.58882544564257,single_house
396,7.671186718534067,48.58895365739491,single_house
397,7.670986087675309,48.58885160488644,single_house
398,7.670770428260675,48.58891594632613,single_house
399,7.670952414489046,48.58952425657876,collective_house
400,7.671150768489636,48.58888568397563,single_house
401,7.671035077754795,48.5894155788332,single_house
402,7.671147321350595,48.5892426601598,single_house
403,7.671283202926241,48.58918235311669,single_house
404,7.669691347103714,48.58886372164412,single_house
405,7.669578734419531,48.58895645439128,single_house
406,7.669236677796028,48.58868513812433,single_house
407,7.671681686945107,48.58707340704603,single_house
408,7.671884873788355,48.58706722502822,single_house
409,7.67219187449568,48.58881683760685,single_house
410,7.671906504552464,48.58881543699786,single_house
411,7.671887482042862,48.58921087204511,single_house
412,7.670328960131192,48.59033091560492,commercial_building
413,7.670269934914001,48.59029358535494,commercial_building
414,7.671314229513815,48.59135551782039,commercial_building
415,7.671345973820074,48.59066131545361,commercial_building
416,7.686966603771565,48.58383235015313,single_house
417,7.684918179994662,48.58401132373048,single_house
418,7.686620217829871,48.58411995012686,single_house
419,7.686888788674304,48.5842373208871,single_house
420,7.685257781654757,48.58405741326357,collective_house
421,7.685647832831293,48.58407538005598,collective_house
422,7.68545050039725,48.58375244537474,single_house
423,7.685810869826682,48.583787802598,single_house
424,7.686179210079553,48.58374534640518,single_house
425,7.685158284521529,48.58371980820593,single_house
426,7.686746921608054,48.58380586764874,single_house
427,7.686379747882556,48.583906852986,light_building
428,7.683808028528228,48.5845822300441,single_house
429,7.683536993493412,48.58455866601646,single_house
430,7.68404013415559,48.58461093078291,single_house
431,7.684177227374853,48.58497408919142,single_house
432,7.684169787252205,48.58511856261823,single_house
433,7.684390704390379,48.58435471437859,single_house
434,7.682898752783831,48.58547051648626,single_house
435,7.682472532018533,48.58553416485267,single_house
436,7.682298285013293,48.58577261663885,single_house
437,7.682280557942666,48.58599949718586,single_house
438,7.682449372949636,48.58506288909816,single_house
439,7.682820814294177,48.58576825467856,single_house
440,7.682379810028381,48.58586402400776,single_house
441,7.68245184869743,48.58565212535342,single_house
442,7.682847341892676,48.58530583474864,single_house
443,7.682882082203095,48.58514767001458,single_house
444,7.682953247285216,48.58560894464304,single_house
445,7.6823382672186,48.58511141991006,single_house
446,7.682395077911598,48.58526057119627,single_house
447,7.683355636065108,48.58532455852805,single_house
448,7.683352800005782,48.58517147838964,single_house
449,7.684271962059925,48.58208765584781,single_house
450,7.684450402203636,48.58230590531587,single_house
451,7.68436217668271,48.58247338788173,single_house
